Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,IAS Reference Number,Client Reference Number,Mellon Security ID,Xref Security ID,Security Description 1,Security Description 2,Country Code,Country Name,Shares/Par,FX Receivables,Transaction Category,Transaction Code,Transaction Description 1,Transaction Description 2,Broker Name,Broker Code,Asset-Type/Sub-Category,Subcategory Code,Firm Code,Trade Date,Reported Date,Posted Date,Effective Date,Actual Settle Date,Contract Settle Date,Selection Date,Local Currency Name,Local Currency Code,Local Domestic Tax Reclaim Amount,Local Domestic Tax Expense Amount,Local DTR Amount,Local Txn Amount,Local Cost,Local Gain/Loss,Investment Gain/Loss Local,Investment Gain/Loss Local - Short,Investment Gain/Loss Local - Long,Local Price,Acct Base Currency Name,Acct Base Currency Code,Status,Base Domestic Tax Reclaim Amount,Base Domestic Tax Expense Amount,Base DTR Amount,Base Txn Amount,Base Cost,Base Gain/Loss,Investment Gain/Loss Base,Investment Gain/Loss Base - Short,Investment Gain/Loss Base - Long,Currency Gain/Loss Base,Currency Gain/Loss Base - Short,Currency Gain/Loss Base - Long,GL Account,GL Description,Base Price,Base Exchange Rate,Base Commission,Base Fees,Local Commission,Local Fees,Begin Date,End Date,Report Run Date,Client ID,Long/Short,Custom Unit Status,Value Factor,Tax Code,Tax Code Description,Link Ref,Issuer ID,Counterparty Name,CINS,CUSIP,Ticker,ISIN,SEDOL,Valoren,Sicovam,WPK,Quick,Client Instrument ID,IAS Record Locator,Acctg Status Update (EST),Primary GSP Account,Extended GSP Account Number,Contract Rate
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000010,NRF20120211D,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 9141488400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-925,500.00","-925,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-925,500.00","-925,500.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000020,NRF20120211D,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 6526108400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-637,500.00","-637,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-637,500.00","-637,500.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000030,NRF20120211D,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 1205728400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-524,535.00","-524,535.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-524,535.00","-524,535.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000030S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000040,NRF201203000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 9916338400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-2,234,017.00","-2,234,017.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-2,234,017.00","-2,234,017.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000040S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000050,NRF201203000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 9392268400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-54,699.00","-54,699.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-54,699.00","-54,699.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000060,NRF201203000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8382368400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-33,338.00","-33,338.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-33,338.00","-33,338.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000060S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201216S000070,NRF201204000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4891838400,,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-2,550,000.00","-2,550,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-2,550,000.00","-2,550,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000070S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50102302,BAIN CAPITAL XII,20201216S000020,NRF201203000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 9916338400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"2,234,017.00","2,234,017.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"2,234,017.00","2,234,017.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,991633,991633,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50178302,83NORTH FXV III,20201216S000020,NRF20120211D,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 9141488400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"925,500.00","925,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"925,500.00","925,500.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,914148,914148,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50178002,83NORTH IV,20201216S000020,NRF20120211D,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 6526108400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"637,500.00","637,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"637,500.00","637,500.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,652610,652610,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50155102,MARLIN HERITAGE,20201216S000020,NRF201203000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8382368400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"33,338.00","33,338.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"33,338.00","33,338.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,838236,838236,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50155302,MARLIN HERITAGE II,20201216S000020,NRF201203000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 9392268400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"54,699.00","54,699.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"54,699.00","54,699.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,939226,939226,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50142402,TA XIII LP,20201216S000020,NRF201204000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TRO 4891838400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"2,550,000.00","2,550,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"2,550,000.00","2,550,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,489183,489183,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50178102,83NORTH V,20201216S000020,NRF20120211D,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 1205728400,,,,CASH TRANSFERRED IN,#085,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"524,535.00","524,535.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"524,535.00","524,535.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000020S,1/29/2021 23:37,120572,120572,0
KSBG70000000,TOTAL ABS RETURN,KSBF70062002,CLAREANT LOAN FUND,20201216S000050,GSF201216417,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385748400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-1,842,293.64","-1,842,293.64",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,842,293.64","-1,842,293.64",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000050S,1/29/2021 23:37,838574,838574,0
KSBG70000000,TOTAL ABS RETURN,KSBF70062002,CLAREANT LOAN FUND,20201216S000060,GSF201216417,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385748400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/16/2020,12/16/2020,12/16/2020,12/16/2020,12/16/2020,,12/16/2020,U.S. DOLLAR,USD,0,0,0,"-1,151,262.21","-1,151,262.21",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,151,262.21","-1,151,262.21",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20351000060S,1/29/2021 23:37,838574,838574,0
KSBG33000000,TOTAL EMERGING MKT,KSBF30024402,WESTBR SPV SH II,20201217S000020,NRF2012150D5,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 838084840 TO 1406998400,,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"2,970,645.79","2,970,645.79",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"2,970,645.79","2,970,645.79",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000020S,1/29/2021 23:37,140699,140699,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000050,GSF201217436,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8382248400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"1,139,515.00","1,139,515.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,139,515.00","1,139,515.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000090,GSF201217437,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383438400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"196,149.95","196,149.95",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"196,149.95","196,149.95",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000090S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000100,GSF201217438,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8381908400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"8,078.00","8,078.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"8,078.00","8,078.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000100S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000110,GSF201217438,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383748400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"254,652.00","254,652.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"254,652.00","254,652.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000110S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000120,GSF201217438,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8384808400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"21,470.00","21,470.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"21,470.00","21,470.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000120S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000010,NRF201204000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 1206618400,,,,CASH TRANSFERRED OUT,#160,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"-652,173.90","-652,173.90",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-652,173.90","-652,173.90",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000020,NRF201204000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 9392248400,,,,CASH TRANSFERRED OUT,#160,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"-515,357.24","-515,357.24",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-515,357.24","-515,357.24",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000030,NRF2012080ED,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4892658400,,,,CASH TRANSFERRED OUT,#160,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"-200,000.00","-200,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-200,000.00","-200,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000030S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201217S000040,NRF2012150D5,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 1406998400,,,,CASH TRANSFERRED OUT,#160,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"-2,970,645.79","-2,970,645.79",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-2,970,645.79","-2,970,645.79",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000040S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50517202,PEAR III,20201217S000020,NRF2012080ED,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4892658400,,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"200,000.00","200,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"200,000.00","200,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000020S,1/29/2021 23:37,489265,489265,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50529102,GC X EARLY VENTURE,20201217S000020,NRF201204000,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 1206618400,,,,CASH TRANSFERRED IN,#085,A1,12/17/2020,12/17/2020,12/17/2020,12/17/2020,12/17/2020,,12/17/2020,U.S. DOLLAR,USD,0,0,0,"652,173.90","652,173.90",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"652,173.90","652,173.90",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20352000020S,1/29/2021 23:37,120661,120661,0
