Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG55000000,Total Vent Cap and Priv Equity,KSBF55010002,Startup Capital Vent,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,999899.71,999899.71,0,-8.2964,8.2964,100,91.7036,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50530002,Accel XIV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1915192,1915192,2.5324,2.5324,0,102.5324,102.5324,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529302,GC X Endurance,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2101994,2101994,0,0,0,101.1714,101.1714,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529202,GC X-Growth Venture,11/30/2020,USD,USD,TOTAL NET OF FEES,1627500,0,4932678.69,4932678.69,-0.0712,-0.0712,0,101.5136,101.5136,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529102,GC X-Early Venture,11/30/2020,USD,USD,TOTAL NET OF FEES,609848,0,1972527.81,1972527.81,-2.147,-2.147,0,97.8669,97.8669,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529002,General Catalyst IX,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,10057406,10057406,0,0,0,113.2129,113.2129,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50528302,Y Combinator ES20,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1108155,1108155,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50528202,YCC20 LP Continuity,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,469656,469656,0.0192,0.0192,0,100.0192,100.0192,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50528002,YC II LP,11/30/2020,USD,USD,TOTAL NET OF FEES,1144478,0,99281479,99281479,11.0113,11.0113,0,111.0113,111.0113,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50527102,Initialized Annex,11/30/2020,USD,USD,TOTAL NET OF FEES,750000,0,19699143,19699143,4.0228,4.0228,0,104.0228,104.0228,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50527002,"Initialized III, L.P.",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,22652217,22652217,8.289,8.289,0,108.289,108.289,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526302,Andreessen H Fund VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3368499,3368499,4.8907,4.8907,0,104.0101,104.0101,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526202,AH LSV Fund I,11/30/2020,USD,USD,TOTAL NET OF FEES,300000,0,8782152,8782152,8.2432,8.2432,0,108.2432,108.2432,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526102,AH Parallel Fund VQ LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2294429,2294429,6.5916,6.5916,0,106.5916,106.5916,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526002,Andreessen Horowitz Fund VQ LP,11/30/2020,USD,USD,TOTAL NET OF FEES,66667,0,3707626.99,3707626.99,1.3635,1.3635,0,101.3635,101.3635,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50525002,"Felicis Ventures V, L.P.",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8729907,8729907,0,0,0,99.7111,99.7111,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50524102,TI Platform Fund II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1654386,1654386,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50524002,TI Platform Fund I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,5501415,5501415,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50523102,CrossCut Ventures 4 LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6366507,6366507,5.4484,5.4484,0,105.4484,105.4484,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50523002,CrossCut Ventures 3 LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4684527,4684527,-0.3523,-0.3523,0,99.6477,99.6477,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50522102,A Fund III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,837228,837228,-1.7894,-1.7894,0,98.2106,98.2106,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50522002,"A-Fund II, L.P.",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9343459,9343459,15.098,15.098,0,115.098,115.098,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50521202,Maveron VII,11/30/2020,USD,USD,TOTAL NET OF FEES,900000,0,2656858,2656858,-2.6973,-2.6973,0,97.3027,97.3027,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50521102,"Maveron Equity Partners VI, LP",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,10831622,10831622,0,0,0,115.6194,115.6194,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50521002,Maveron Equity Partners V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,24403867,24403867,0,0,0,103.6256,103.6256,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50520002,Formation 8 Partners Fund II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9868841,9868841,28.7616,28.7616,0,128.7616,128.7616,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50519002,Legacy Venture VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,19786309,19786309,3.6119,3.6119,0,103.6119,103.6119,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518402,Thrive VI Growth,11/30/2020,USD,USD,TOTAL NET OF FEES,565968,0,5719316.72,5719316.72,8.2245,8.2245,0,108.2245,108.2245,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518302,Thrive VI,11/30/2020,USD,USD,TOTAL NET OF FEES,896665,0,2287726.89,2287726.89,2.5823,2.5823,0,102.5823,102.5823,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518202,Thrive Capital Partners V L.P.,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,15243647,15243647,10.4484,10.4484,0,110.4484,110.4484,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518102,Thrive Capital Partners IV Sup,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,792584,792584,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518002,Thrive Capital Partners IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2373089,2373089,23.5129,23.5129,0,123.5129,123.5129,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50517202,Pear III,11/30/2020,USD,USD,TOTAL NET OF FEES,150000,0,933769,933769,-4.1619,-4.1619,0,92.2291,92.2291,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50517102,Pear Ventures II,11/30/2020,USD,USD,TOTAL NET OF FEES,345000,0,6908426,6908426,1.036,1.036,0,101.036,101.036,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50517002,Pear Ventures I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,17248132,17248132,-0.0179,-0.0179,0,99.9821,99.9821,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516302,Versant Vantage I,11/30/2020,USD,USD,TOTAL NET OF FEES,539642,0,12901570.48,12901570.48,-0.574,-0.574,0,82.6543,82.6543,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516202,Versant VII,11/30/2020,USD,USD,TOTAL NET OF FEES,1678103,0,10811057.64,10811057.64,-2.9794,-2.9794,0,100.6923,100.6923,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516102,Versant VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,38943084.3,38943084.3,0,0,0,89.7637,89.7637,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516002,Versant V,11/30/2020,USD,USD,TOTAL NET OF FEES,196360,0,34992262,34992262,-0.5049,-0.5049,0,95.9928,95.9928,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50515102,"5AM Ventures V, L.P.",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,10043553,10043553,0,0,0,101.9866,101.9866,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50515002,5AM IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,23770800,23770800,0,0,0,87.3325,87.3325,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514702,Sequoia US VC XVI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3505792,3505792,0,0,0,100.3395,100.3395,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514602,Sequoia Sct Seed III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1685610,1685610,0,0,0,103.2659,103.2659,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514502,Sequoia US Venture XV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7287577,7287577,0,0,0,118.9546,118.9546,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514402,Sequoia US Scout 2013,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,150957,150957,0,0,0,101.2658,101.2658,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514302,Sequoia Venture 2010 Seed,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2346808,2346808,0,0,0,100.0347,100.0347,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514202,Sequoia US Venture XIV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,19865404,19865404,0,0,0,100.5304,100.5304,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514102,Sequoia US Venture 2010,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,22916101,22916101,0,0,0,101.193,101.193,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50513002,InterWest Partners X,11/30/2020,USD,USD,TOTAL NET OF FEES,0,211640,10911587.64,10911587.64,0,-13.3875,13.3875,224.9291,194.8167,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50512102,Zero2IPO China Angel III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4013485,4013485,33.8195,33.8195,0,133.8195,133.8195,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50512002,Zero2IPO China II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,857106.79,857106.79,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50511002,Tech Part VIII- VC,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,210768.5,210768.5,-0.3426,-0.3426,0,99.6574,99.6574,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50510102,TCV VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6101892,6101892,5.6632,5.6632,0,105.6632,105.6632,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50510002,TCV VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,166020,166020,-71.5727,-71.5727,0,28.4273,28.4273,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50509202,Capital Partners III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,101191,24747121,24747121,22.549,8.5089,14.0401,122.549,108.5089,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50509102,SVB Strategic III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,13563656,13563656,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50509002,SVB Strategic II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,79517,3944200,3944200,0,-13.9275,13.9275,100,86.0725,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50508202,Sanderling VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8041685,8041685,-1.3801,-1.3801,0,98.6199,98.6199,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50508102,Sanderling VI Co-Investment,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1979421,1979421,-7.1996,-7.1996,0,92.8004,92.8004,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50508002,Sanderling VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4336480,4336480,-1.2315,-1.2315,0,98.7685,98.7685,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507402,Polaris IX,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2729856,2729856,0,0,0,92.8301,92.8301,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507302,Polaris VIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,18077291,18077291,0,0,0,102.717,102.717,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507202,Polaris VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,26013361,26013361,0,0,0,98.9564,98.9564,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507102,Polaris VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6920549,6920549,0,0,0,82.1585,82.1585,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507002,Polaris V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2588898.22,2588898.22,0,0,0,108.2145,108.2145,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50506002,New Leaf Vent II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,130256,1604324,1604324,0,-5.7131,5.7131,113.3468,106.8712,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50505002,Knightsbridge VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2667609,2667609,0,0,0,100,96.3868,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504502,Highland Capital 9,11/30/2020,USD,USD,TOTAL NET OF FEES,0,720728,19729430.09,19729430.09,21.8873,-1.6097,23.497,121.8873,98.3903,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504402,Highland Capital VIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,5708139,5708139,6.9289,6.9289,0,106.9289,106.9289,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504302,Highland Capital VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3139690,3139690,4.0878,4.0878,0,104.0878,104.0878,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504202,Highland Capital VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,70868,70868,-0.4271,-0.4271,0,99.5729,99.5729,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504102,Highland Capital V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504002,Highland Capital IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50503002,FTV III LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,174297,2497113.9,2497113.9,4.895,-7.9274,12.8224,104.895,92.0726,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502602,Founders Fund VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3656263,3656263,5.9329,5.9329,0,105.9329,105.9329,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502502,Lembas II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,18497368,18497368,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502402,The Founders Fund VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,22879376,22879376,3.3003,3.3003,0,103.3003,103.3003,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502302,Founders Fund V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,44435533,44435533,4.2414,4.2414,0,104.2414,104.2414,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502202,Founders Fund IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,34484825,34484825,14.3511,14.3511,0,114.3511,112.3234,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502102,Founders Fund III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,22245311,22245311,21.0326,21.0326,0,121.0326,121.0326,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502002,Founders Fund II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,76114121,76114121,30.1746,30.1746,0,130.1746,129.5296,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501402,CRV XVII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9541520,9541520,0,0,0,110.2298,110.2298,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501302,Charles River XVI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,27931021,27931021,0,0,0,104.4709,104.4709,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501202,Charles River XV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,17928762,17928762,0,0,0,97.401,97.401,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501102,Charles River XIV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2557722,2557722,0,0,0,98.856,98.856,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50501002,Charles River XIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,869465,869465,0,0,0,97.7864,97.7864,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50500002,Champion Ventures III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,69000,1614497,1614497,0,-7.3406,7.3406,100,92.6594,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50181002,Saama Capital IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4148400.88,4148400.88,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50180002,Alphax Partners I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6096248.3,6096248.3,-5.1892,-5.1892,0,94.8108,94.8108,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50179002,Northern Light V,11/30/2020,USD,USD,TOTAL NET OF FEES,1322500,0,19832660,19832660,0,0,0,100.5098,100.5098,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178302,83North FXV III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1074781,1074781,0,0,0,99.5398,99.5398,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178202,83North FXV LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2930853,2930853,0,0,0,99.6341,99.6341,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178102,83NORTH V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2021929,2021929,0,0,0,98.9173,98.9173,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50178002,83North IV LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4412694,4412694,0,0,0,99.4314,99.4314,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177602,Accel India VI,11/30/2020,USD,USD,TOTAL NET OF FEES,450000,0,1762586,1762586,-1.4346,-1.4346,0,98.5654,98.5654,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177502,Accel Leaders II,11/30/2020,USD,USD,TOTAL NET OF FEES,270000,0,2661136,2661136,1.2455,1.2455,0,101.2455,101.2455,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177402,Accel Growth V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4831523,4831523,5.0937,5.0937,0,105.0937,105.0937,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177302,Accel India V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7287381,7287381,1.5273,1.5273,0,101.5273,101.5273,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177202,Accel Leaders Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4825208.71,4825208.71,33.4264,33.4264,0,133.4264,133.4264,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177102,Accel Growth Fund IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8061539,8061539,5.9846,5.9846,0,105.9846,105.9846,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50177002,Accel XIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2477414,2477414,3.252,3.252,0,103.252,103.252,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176502,GGV Discovery II,11/30/2020,USD,USD,TOTAL NET OF FEES,348863,0,6183342.33,6183342.33,4.2811,4.2811,0,104.235,104.235,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176402,GGV VII Plus,11/30/2020,USD,USD,TOTAL NET OF FEES,164707,0,2098413.7,2098413.7,10.7346,10.7346,0,110.7156,110.7156,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176302,GGV VII,11/30/2020,USD,USD,TOTAL NET OF FEES,538827,0,7750529.76,7750529.76,4.9617,4.9617,0,104.9425,104.9425,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176202,GGV Discovery I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1278500,1278500,0.6009,0.6009,0,100.6009,100.6009,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176102,GGV VI Plus,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1882397,1882397,41.3911,41.3911,0,141.3911,141.3911,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50176002,GGV VI,11/30/2020,USD,USD,TOTAL NET OF FEES,111836,0,7038655.82,7038655.82,16.4923,16.4923,0,116.4923,116.4923,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50175002,Shamrock Cap Cont I,11/30/2020,USD,USD,TOTAL NET OF FEES,761473,606639,10367643.82,10367643.82,5.0926,5.0926,0,105.0926,105.0926,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174302,SEQ GBL III China,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,876716,876716,0,0,0,131.6636,131.6636,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174202,Seq Gbl III US India,11/30/2020,USD,USD,TOTAL NET OF FEES,146168,0,146168,146168,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174102,Sequoia GLB GRTH III,11/30/2020,USD,USD,TOTAL NET OF FEES,1326248,0,21939325,21939325,0,0,0,166.8482,166.8482,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50174002,Sequoia Cap Gbl Growth Fund II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,72333032,72333032,0,0,0,101.2944,101.2944,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172302,Seq India VC VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,276796,276796,0,0,0,91.6163,91.6163,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172202,Seq India Gr III,11/30/2020,USD,USD,TOTAL NET OF FEES,80000,0,413254,413254,0,0,0,107.743,107.743,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172102,Sequoia India Seed I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,987922,987922,0,0,0,100.1692,100.1692,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50172002,Sequoia India VC VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6742145,6742145,0,0,0,103.6537,103.6537,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171702,Seq China Seed II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,92013,92013,0,0,0,92.013,92.013,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171602,Seq China VC VIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,675462,675462,0,0,0,93.8142,93.8142,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171502,Seq China Gr VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3151222,3151222,0,0,0,112.4555,112.4555,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171402,Sequoia China GR V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,19497826,19497826,0,0,0,102.3789,102.3789,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171302,Sequoia China VC VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7220298,7220298,0,0,0,99.3465,99.3465,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50171202,Sequoia China Seed I,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1540510,1540510,0,0,0,99.157,99.157,RAM532,10/31/2020,,
